image_path,label,label_name,is_fake,fraud_type,original_id,source_country,original_filename
images/face_morphing_RUS_0301153.png,1,face_morphing,1,face_morphing,RUS_0301153,RUS,generated.photos_v3_0301153.png
images/real_RUS_0329515.png,0,real,0,,RUS_0329515,RUS,generated.photos_v3_0329515.png
images/face_morphing_RUS_0329515.png,1,face_morphing,1,face_morphing,RUS_0329515,RUS,generated.photos_v3_0329515.png
images/real_RUS_0956468.png,0,real,0,,RUS_0956468,RUS,generated.photos_v3_0956468.png
images/face_morphing_RUS_0956468.png,1,face_morphing,1,face_morphing,RUS_0956468,RUS,generated.photos_v3_0956468.png
images/real_RUS_0185268.png,0,real,0,,RUS_0185268,RUS,generated.photos_v3_0185268.png
images/face_morphing_RUS_0185268.png,1,face_morphing,1,face_morphing,RUS_0185268,RUS,generated.photos_v3_0185268.png
images/real_RUS_0805595.png,0,real,0,,RUS_0805595,RUS,generated.photos_v3_0805595.png
images/face_morphing_RUS_0805595.png,1,face_morphing,1,face_morphing,RUS_0805595,RUS,generated.photos_v3_0805595.png
images/real_RUS_0257184.png,0,real,0,,RUS_0257184,RUS,generated.photos_v3_0257184.png
images/face_morphing_RUS_0257184.png,1,face_morphing,1,face_morphing,RUS_0257184,RUS,generated.photos_v3_0257184.png
images/real_RUS_0151834.png,0,real,0,,RUS_0151834,RUS,generated.photos_v3_0151834.png
images/face_morphing_RUS_0151834.png,1,face_morphing,1,face_morphing,RUS_0151834,RUS,generated.photos_v3_0151834.png
images/real_RUS_0010602.png,0,real,0,,RUS_0010602,RUS,generated.photos_v3_0010602.png
images/face_morphing_RUS_0010602.png,1,face_morphing,1,face_morphing,RUS_0010602,RUS,generated.photos_v3_0010602.png
images/real_RUS_0616596.png,0,real,0,,RUS_0616596,RUS,generated.photos_v3_0616596.png
images/face_morphing_RUS_0616596.png,1,face_morphing,1,face_morphing,RUS_0616596,RUS,generated.photos_v3_0616596.png
images/real_RUS_0431593.png,0,real,0,,RUS_0431593,RUS,generated.photos_v3_0431593.png
images/face_morphing_RUS_0431593.png,1,face_morphing,1,face_morphing,RUS_0431593,RUS,generated.photos_v3_0431593.png
images/real_RUS_0527451.png,0,real,0,,RUS_0527451,RUS,generated.photos_v3_0527451.png
images/face_morphing_RUS_0527451.png,1,face_morphing,1,face_morphing,RUS_0527451,RUS,generated.photos_v3_0527451.png
images/real_RUS_0052354.png,0,real,0,,RUS_0052354,RUS,generated.photos_v3_0052354.png
images/face_morphing_RUS_0052354.png,1,face_morphing,1,face_morphing,RUS_0052354,RUS,generated.photos_v3_0052354.png
images/real_RUS_0460993.png,0,real,0,,RUS_0460993,RUS,generated.photos_v3_0460993.png
images/face_morphing_RUS_0460993.png,1,face_morphing,1,face_morphing,RUS_0460993,RUS,generated.photos_v3_0460993.png
images/real_RUS_0766686.png,0,real,0,,RUS_0766686,RUS,generated.photos_v3_0766686.png
images/face_morphing_RUS_0766686.png,1,face_morphing,1,face_morphing,RUS_0766686,RUS,generated.photos_v3_0766686.png
images/real_RUS_0348184.png,0,real,0,,RUS_0348184,RUS,generated.photos_v3_0348184_0634300_0509291.png
images/face_morphing_RUS_0348184.png,1,face_morphing,1,face_morphing,RUS_0348184,RUS,generated.photos_v3_0348184_0634300_0509291.png
images/real_RUS_0491582.png,0,real,0,,RUS_0491582,RUS,generated.photos_v3_0491582.png
images/face_morphing_RUS_0491582.png,1,face_morphing,1,face_morphing,RUS_0491582,RUS,generated.photos_v3_0491582.png
images/real_RUS_0052096.png,0,real,0,,RUS_0052096,RUS,generated.photos_v3_0052096.png
images/face_morphing_RUS_0052096.png,1,face_morphing,1,face_morphing,RUS_0052096,RUS,generated.photos_v3_0052096.png
images/real_RUS_0123760.png,0,real,0,,RUS_0123760,RUS,generated.photos_v3_0123760.png
images/face_morphing_RUS_0123760.png,1,face_morphing,1,face_morphing,RUS_0123760,RUS,generated.photos_v3_0123760.png
images/real_RUS_0775028.png,0,real,0,,RUS_0775028,RUS,generated.photos_v3_0775028.png
images/face_morphing_RUS_0775028.png,1,face_morphing,1,face_morphing,RUS_0775028,RUS,generated.photos_v3_0775028.png
images/real_RUS_0724329.png,0,real,0,,RUS_0724329,RUS,generated.photos_v3_0724329.png
images/face_morphing_RUS_0724329.png,1,face_morphing,1,face_morphing,RUS_0724329,RUS,generated.photos_v3_0724329.png
images/real_RUS_0944425.png,0,real,0,,RUS_0944425,RUS,generated.photos_v3_0944425.png
images/face_morphing_RUS_0944425.png,1,face_morphing,1,face_morphing,RUS_0944425,RUS,generated.photos_v3_0944425.png
images/real_RUS_0495133.png,0,real,0,,RUS_0495133,RUS,generated.photos_v3_0495133.png
images/face_morphing_RUS_0495133.png,1,face_morphing,1,face_morphing,RUS_0495133,RUS,generated.photos_v3_0495133.png
images/real_RUS_0294149.png,0,real,0,,RUS_0294149,RUS,generated.photos_v3_0294149.png
images/face_morphing_RUS_0294149.png,1,face_morphing,1,face_morphing,RUS_0294149,RUS,generated.photos_v3_0294149.png
images/real_RUS_0763723.png,0,real,0,,RUS_0763723,RUS,generated.photos_v3_0763723.png
images/face_morphing_RUS_0763723.png,1,face_morphing,1,face_morphing,RUS_0763723,RUS,generated.photos_v3_0763723.png
images/real_RUS_0500417.png,0,real,0,,RUS_0500417,RUS,generated.photos_v3_0500417_0416085_0093773.png
images/face_morphing_RUS_0500417.png,1,face_morphing,1,face_morphing,RUS_0500417,RUS,generated.photos_v3_0500417_0416085_0093773.png
images/real_RUS_0658392.png,0,real,0,,RUS_0658392,RUS,generated.photos_v3_0658392.png
images/face_morphing_RUS_0658392.png,1,face_morphing,1,face_morphing,RUS_0658392,RUS,generated.photos_v3_0658392.png
images/real_RUS_0666775.png,0,real,0,,RUS_0666775,RUS,generated.photos_v3_0666775.png
images/face_morphing_RUS_0666775.png,1,face_morphing,1,face_morphing,RUS_0666775,RUS,generated.photos_v3_0666775.png
images/real_RUS_0977003.png,0,real,0,,RUS_0977003,RUS,generated.photos_v3_0977003.png
images/face_morphing_RUS_0977003.png,1,face_morphing,1,face_morphing,RUS_0977003,RUS,generated.photos_v3_0977003.png
images/real_RUS_0025297.png,0,real,0,,RUS_0025297,RUS,generated.photos_v3_0025297.png
images/face_morphing_RUS_0025297.png,1,face_morphing,1,face_morphing,RUS_0025297,RUS,generated.photos_v3_0025297.png
images/real_RUS_0123001.png,0,real,0,,RUS_0123001,RUS,generated.photos_v3_0123001.png
images/face_morphing_RUS_0123001.png,1,face_morphing,1,face_morphing,RUS_0123001,RUS,generated.photos_v3_0123001.png
images/real_RUS_0024809.png,0,real,0,,RUS_0024809,RUS,generated.photos_v3_0024809.png
images/face_morphing_RUS_0024809.png,1,face_morphing,1,face_morphing,RUS_0024809,RUS,generated.photos_v3_0024809.png
images/real_RUS_0930887.png,0,real,0,,RUS_0930887,RUS,generated.photos_v3_0930887.png
images/face_morphing_RUS_0930887.png,1,face_morphing,1,face_morphing,RUS_0930887,RUS,generated.photos_v3_0930887.png
images/real_RUS_0295495.png,0,real,0,,RUS_0295495,RUS,generated.photos_v3_0295495.png
images/face_morphing_RUS_0295495.png,1,face_morphing,1,face_morphing,RUS_0295495,RUS,generated.photos_v3_0295495.png
images/real_RUS_0151563.png,0,real,0,,RUS_0151563,RUS,generated.photos_v3_0151563.png
images/face_morphing_RUS_0151563.png,1,face_morphing,1,face_morphing,RUS_0151563,RUS,generated.photos_v3_0151563.png
images/real_RUS_0491411.png,0,real,0,,RUS_0491411,RUS,generated.photos_v3_0491411.png
images/face_morphing_RUS_0491411.png,1,face_morphing,1,face_morphing,RUS_0491411,RUS,generated.photos_v3_0491411.png
images/real_RUS_0913506.png,0,real,0,,RUS_0913506,RUS,generated.photos_v3_0913506.png
images/face_morphing_RUS_0913506.png,1,face_morphing,1,face_morphing,RUS_0913506,RUS,generated.photos_v3_0913506.png
images/real_RUS_0174073.png,0,real,0,,RUS_0174073,RUS,generated.photos_v3_0174073.png
images/face_morphing_RUS_0174073.png,1,face_morphing,1,face_morphing,RUS_0174073,RUS,generated.photos_v3_0174073.png
images/real_RUS_0976236.png,0,real,0,,RUS_0976236,RUS,generated.photos_v3_0976236.png
images/face_morphing_RUS_0976236.png,1,face_morphing,1,face_morphing,RUS_0976236,RUS,generated.photos_v3_0976236.png
images/real_RUS_0667668.png,0,real,0,,RUS_0667668,RUS,generated.photos_v3_0667668_0099606_0857423.png
images/face_morphing_RUS_0667668.png,1,face_morphing,1,face_morphing,RUS_0667668,RUS,generated.photos_v3_0667668_0099606_0857423.png
images/real_RUS_0193017.png,0,real,0,,RUS_0193017,RUS,generated.photos_0193017.png
images/face_morphing_RUS_0193017.png,1,face_morphing,1,face_morphing,RUS_0193017,RUS,generated.photos_0193017.png
images/real_RUS_0412444.png,0,real,0,,RUS_0412444,RUS,generated.photos_v3_0412444.png
images/face_morphing_RUS_0412444.png,1,face_morphing,1,face_morphing,RUS_0412444,RUS,generated.photos_v3_0412444.png
images/real_RUS_0671152.png,0,real,0,,RUS_0671152,RUS,generated.photos_v3_0671152.png
images/face_morphing_RUS_0671152.png,1,face_morphing,1,face_morphing,RUS_0671152,RUS,generated.photos_v3_0671152.png
images/real_RUS_0883415.png,0,real,0,,RUS_0883415,RUS,generated.photos_v3_0883415.png
images/face_morphing_RUS_0883415.png,1,face_morphing,1,face_morphing,RUS_0883415,RUS,generated.photos_v3_0883415.png
images/real_RUS_0591327.png,0,real,0,,RUS_0591327,RUS,generated.photos_v3_0591327.png
images/face_morphing_RUS_0591327.png,1,face_morphing,1,face_morphing,RUS_0591327,RUS,generated.photos_v3_0591327.png
images/real_RUS_0168986.png,0,real,0,,RUS_0168986,RUS,generated.photos_v3_0168986.png
images/face_morphing_RUS_0168986.png,1,face_morphing,1,face_morphing,RUS_0168986,RUS,generated.photos_v3_0168986.png
images/real_RUS_0922562.png,0,real,0,,RUS_0922562,RUS,generated.photos_v3_0922562.png
images/face_morphing_RUS_0922562.png,1,face_morphing,1,face_morphing,RUS_0922562,RUS,generated.photos_v3_0922562.png
images/real_RUS_0251048.png,0,real,0,,RUS_0251048,RUS,generated.photos_v3_0251048.png
images/face_morphing_RUS_0251048.png,1,face_morphing,1,face_morphing,RUS_0251048,RUS,generated.photos_v3_0251048.png
images/real_RUS_0426790.png,0,real,0,,RUS_0426790,RUS,generated.photos_v3_0426790.png
images/face_morphing_RUS_0426790.png,1,face_morphing,1,face_morphing,RUS_0426790,RUS,generated.photos_v3_0426790.png
images/real_RUS_0056425.png,0,real,0,,RUS_0056425,RUS,generated.photos_v3_0056425.png
images/face_morphing_RUS_0056425.png,1,face_morphing,1,face_morphing,RUS_0056425,RUS,generated.photos_v3_0056425.png
images/real_RUS_0193300.png,0,real,0,,RUS_0193300,RUS,generated.photos_v3_0193300.png
images/face_morphing_RUS_0193300.png,1,face_morphing,1,face_morphing,RUS_0193300,RUS,generated.photos_v3_0193300.png
images/real_RUS_0496827.png,0,real,0,,RUS_0496827,RUS,generated.photos_v3_0496827.png
images/face_morphing_RUS_0496827.png,1,face_morphing,1,face_morphing,RUS_0496827,RUS,generated.photos_v3_0496827.png
images/real_RUS_0975325.png,0,real,0,,RUS_0975325,RUS,generated.photos_v3_0975325_0873128_0664230.png
images/face_morphing_RUS_0975325.png,1,face_morphing,1,face_morphing,RUS_0975325,RUS,generated.photos_v3_0975325_0873128_0664230.png
images/real_RUS_0028483.png,0,real,0,,RUS_0028483,RUS,generated.photos_v3_0028483.png
images/face_morphing_RUS_0028483.png,1,face_morphing,1,face_morphing,RUS_0028483,RUS,generated.photos_v3_0028483.png
images/real_RUS_0791094.png,0,real,0,,RUS_0791094,RUS,generated.photos_v3_0791094.png
images/face_morphing_RUS_0791094.png,1,face_morphing,1,face_morphing,RUS_0791094,RUS,generated.photos_v3_0791094.png
images/real_RUS_0789485.png,0,real,0,,RUS_0789485,RUS,generated.photos_v3_0789485.png
images/face_morphing_RUS_0789485.png,1,face_morphing,1,face_morphing,RUS_0789485,RUS,generated.photos_v3_0789485.png
images/real_RUS_0228726.png,0,real,0,,RUS_0228726,RUS,generated.photos_v3_0228726.png
images/face_morphing_RUS_0228726.png,1,face_morphing,1,face_morphing,RUS_0228726,RUS,generated.photos_v3_0228726.png
images/real_RUS_0046640.png,0,real,0,,RUS_0046640,RUS,generated.photos_v3_0046640.png
images/face_morphing_RUS_0046640.png,1,face_morphing,1,face_morphing,RUS_0046640,RUS,generated.photos_v3_0046640.png
images/real_RUS_0687918.png,0,real,0,,RUS_0687918,RUS,generated.photos_v3_0687918.png
images/face_morphing_RUS_0687918.png,1,face_morphing,1,face_morphing,RUS_0687918,RUS,generated.photos_v3_0687918.png
images/real_RUS_0565917.png,0,real,0,,RUS_0565917,RUS,generated.photos_v3_0565917_0146662_0207692.png
images/face_morphing_RUS_0565917.png,1,face_morphing,1,face_morphing,RUS_0565917,RUS,generated.photos_v3_0565917_0146662_0207692.png
images/real_RUS_0959504.png,0,real,0,,RUS_0959504,RUS,generated.photos_v3_0959504.png
images/face_morphing_RUS_0959504.png,1,face_morphing,1,face_morphing,RUS_0959504,RUS,generated.photos_v3_0959504.png
images/real_RUS_0145511.png,0,real,0,,RUS_0145511,RUS,generated.photos_v3_0145511.png
images/face_morphing_RUS_0145511.png,1,face_morphing,1,face_morphing,RUS_0145511,RUS,generated.photos_v3_0145511.png
images/real_RUS_0382249.png,0,real,0,,RUS_0382249,RUS,generated.photos_v3_0382249.png
images/face_morphing_RUS_0382249.png,1,face_morphing,1,face_morphing,RUS_0382249,RUS,generated.photos_v3_0382249.png
images/real_RUS_0585996.png,0,real,0,,RUS_0585996,RUS,generated.photos_v3_0585996_0619508_0376287.png
images/face_morphing_RUS_0585996.png,1,face_morphing,1,face_morphing,RUS_0585996,RUS,generated.photos_v3_0585996_0619508_0376287.png
images/real_RUS_0120703.png,0,real,0,,RUS_0120703,RUS,generated.photos_v3_0120703.png
images/face_morphing_RUS_0120703.png,1,face_morphing,1,face_morphing,RUS_0120703,RUS,generated.photos_v3_0120703.png
images/real_RUS_0155544.png,0,real,0,,RUS_0155544,RUS,generated.photos_v3_0155544.png
images/face_morphing_RUS_0155544.png,1,face_morphing,1,face_morphing,RUS_0155544,RUS,generated.photos_v3_0155544.png
images/real_RUS_0458080.png,0,real,0,,RUS_0458080,RUS,generated.photos_v3_0458080.png
images/face_morphing_RUS_0458080.png,1,face_morphing,1,face_morphing,RUS_0458080,RUS,generated.photos_v3_0458080.png
images/real_RUS_0879765.png,0,real,0,,RUS_0879765,RUS,generated.photos_v3_0879765.png
images/face_morphing_RUS_0879765.png,1,face_morphing,1,face_morphing,RUS_0879765,RUS,generated.photos_v3_0879765.png
images/real_RUS_0194696.png,0,real,0,,RUS_0194696,RUS,generated.photos_v3_0194696.png
images/face_morphing_RUS_0194696.png,1,face_morphing,1,face_morphing,RUS_0194696,RUS,generated.photos_v3_0194696.png
images/real_RUS_0832598.png,0,real,0,,RUS_0832598,RUS,generated.photos_v3_0832598.png
images/face_morphing_RUS_0832598.png,1,face_morphing,1,face_morphing,RUS_0832598,RUS,generated.photos_v3_0832598.png
images/real_RUS_0343707.png,0,real,0,,RUS_0343707,RUS,generated.photos_v3_0343707.png
images/face_morphing_RUS_0343707.png,1,face_morphing,1,face_morphing,RUS_0343707,RUS,generated.photos_v3_0343707.png
images/real_RUS_0323474.png,0,real,0,,RUS_0323474,RUS,generated.photos_v3_0323474.png
images/face_morphing_RUS_0323474.png,1,face_morphing,1,face_morphing,RUS_0323474,RUS,generated.photos_v3_0323474.png
images/real_RUS_0289744.png,0,real,0,,RUS_0289744,RUS,generated.photos_v3_0289744.png
images/face_morphing_RUS_0289744.png,1,face_morphing,1,face_morphing,RUS_0289744,RUS,generated.photos_v3_0289744.png
images/real_RUS_0955852.png,0,real,0,,RUS_0955852,RUS,generated.photos_v3_0955852.png
images/face_morphing_RUS_0955852.png,1,face_morphing,1,face_morphing,RUS_0955852,RUS,generated.photos_v3_0955852.png
images/real_RUS_0568091.png,0,real,0,,RUS_0568091,RUS,generated.photos_v3_0568091.png
images/face_morphing_RUS_0568091.png,1,face_morphing,1,face_morphing,RUS_0568091,RUS,generated.photos_v3_0568091.png
images/real_RUS_0682776.png,0,real,0,,RUS_0682776,RUS,generated.photos_v3_0682776.png
images/face_morphing_RUS_0682776.png,1,face_morphing,1,face_morphing,RUS_0682776,RUS,generated.photos_v3_0682776.png
images/real_RUS_0317591.png,0,real,0,,RUS_0317591,RUS,generated.photos_v3_0317591.png
images/face_morphing_RUS_0317591.png,1,face_morphing,1,face_morphing,RUS_0317591,RUS,generated.photos_v3_0317591.png
images/real_RUS_0714043.png,0,real,0,,RUS_0714043,RUS,generated.photos_v3_0714043.png
images/face_morphing_RUS_0714043.png,1,face_morphing,1,face_morphing,RUS_0714043,RUS,generated.photos_v3_0714043.png
images/real_RUS_0017712.png,0,real,0,,RUS_0017712,RUS,generated.photos_v3_0017712.png
images/face_morphing_RUS_0017712.png,1,face_morphing,1,face_morphing,RUS_0017712,RUS,generated.photos_v3_0017712.png
images/real_RUS_0826566.png,0,real,0,,RUS_0826566,RUS,generated.photos_v3_0826566.png
images/face_morphing_RUS_0826566.png,1,face_morphing,1,face_morphing,RUS_0826566,RUS,generated.photos_v3_0826566.png
images/real_RUS_0293237.png,0,real,0,,RUS_0293237,RUS,generated.photos_v3_0293237.png
images/face_morphing_RUS_0293237.png,1,face_morphing,1,face_morphing,RUS_0293237,RUS,generated.photos_v3_0293237.png
images/real_RUS_0290959.png,0,real,0,,RUS_0290959,RUS,generated.photos_v3_0290959.png
images/face_morphing_RUS_0290959.png,1,face_morphing,1,face_morphing,RUS_0290959,RUS,generated.photos_v3_0290959.png
images/real_RUS_0678194.png,0,real,0,,RUS_0678194,RUS,generated.photos_v3_0678194.png
images/face_morphing_RUS_0678194.png,1,face_morphing,1,face_morphing,RUS_0678194,RUS,generated.photos_v3_0678194.png
images/real_RUS_0845103.png,0,real,0,,RUS_0845103,RUS,generated.photos_v3_0845103.png
images/face_morphing_RUS_0845103.png,1,face_morphing,1,face_morphing,RUS_0845103,RUS,generated.photos_v3_0845103.png
images/real_RUS_0051986.png,0,real,0,,RUS_0051986,RUS,generated.photos_v3_0051986.png
images/face_morphing_RUS_0051986.png,1,face_morphing,1,face_morphing,RUS_0051986,RUS,generated.photos_v3_0051986.png
images/real_RUS_0452792.png,0,real,0,,RUS_0452792,RUS,generated.photos_v3_0452792.png
images/face_morphing_RUS_0452792.png,1,face_morphing,1,face_morphing,RUS_0452792,RUS,generated.photos_v3_0452792.png
images/real_RUS_0126953.png,0,real,0,,RUS_0126953,RUS,generated.photos_v3_0126953.png
images/face_morphing_RUS_0126953.png,1,face_morphing,1,face_morphing,RUS_0126953,RUS,generated.photos_v3_0126953.png
images/real_RUS_0636049.png,0,real,0,,RUS_0636049,RUS,generated.photos_v3_0636049.png
images/face_morphing_RUS_0636049.png,1,face_morphing,1,face_morphing,RUS_0636049,RUS,generated.photos_v3_0636049.png
images/real_RUS_0454638.png,0,real,0,,RUS_0454638,RUS,generated.photos_v3_0454638.png
images/face_morphing_RUS_0454638.png,1,face_morphing,1,face_morphing,RUS_0454638,RUS,generated.photos_v3_0454638.png
images/real_RUS_0217733.png,0,real,0,,RUS_0217733,RUS,generated.photos_v3_0217733.png
images/face_morphing_RUS_0217733.png,1,face_morphing,1,face_morphing,RUS_0217733,RUS,generated.photos_v3_0217733.png
images/real_RUS_0499123.png,0,real,0,,RUS_0499123,RUS,generated.photos_v3_0499123.png
images/face_morphing_RUS_0499123.png,1,face_morphing,1,face_morphing,RUS_0499123,RUS,generated.photos_v3_0499123.png
images/real_RUS_0792170.png,0,real,0,,RUS_0792170,RUS,generated.photos_v3_0792170.png
images/face_morphing_RUS_0792170.png,1,face_morphing,1,face_morphing,RUS_0792170,RUS,generated.photos_v3_0792170.png
images/real_RUS_0211718.png,0,real,0,,RUS_0211718,RUS,generated.photos_v3_0211718.png
images/face_morphing_RUS_0211718.png,1,face_morphing,1,face_morphing,RUS_0211718,RUS,generated.photos_v3_0211718.png
images/real_RUS_0997364.png,0,real,0,,RUS_0997364,RUS,generated.photos_v3_0997364.png
images/face_morphing_RUS_0997364.png,1,face_morphing,1,face_morphing,RUS_0997364,RUS,generated.photos_v3_0997364.png
images/real_RUS_0121062.png,0,real,0,,RUS_0121062,RUS,generated.photos_v3_0121062.png
images/face_morphing_RUS_0121062.png,1,face_morphing,1,face_morphing,RUS_0121062,RUS,generated.photos_v3_0121062.png
images/real_RUS_0888853.png,0,real,0,,RUS_0888853,RUS,generated.photos_v3_0888853.png
images/face_morphing_RUS_0888853.png,1,face_morphing,1,face_morphing,RUS_0888853,RUS,generated.photos_v3_0888853.png
images/real_RUS_0212402.png,0,real,0,,RUS_0212402,RUS,generated.photos_v3_0212402.png
images/face_morphing_RUS_0212402.png,1,face_morphing,1,face_morphing,RUS_0212402,RUS,generated.photos_v3_0212402.png
images/real_RUS_0567099.png,0,real,0,,RUS_0567099,RUS,generated.photos_v3_0567099_0463090_0966078.png
