image_path,label,label_name,is_fake,fraud_type,original_id,source_country,original_filename
images/face_morphing_ALB_0067100.png,1,face_morphing,1,face_morphing,ALB_0067100,ALB,generated.photos_v3_0067100.png
images/real_ALB_0879444.png,0,real,0,,ALB_0879444,ALB,generated.photos_v3_0879444.png
images/face_morphing_ALB_0879444.png,1,face_morphing,1,face_morphing,ALB_0879444,ALB,generated.photos_v3_0879444.png
images/real_ALB_0619886.png,0,real,0,,ALB_0619886,ALB,generated.photos_v3_0619886.png
images/face_morphing_ALB_0619886.png,1,face_morphing,1,face_morphing,ALB_0619886,ALB,generated.photos_v3_0619886.png
images/real_ALB_0399189.png,0,real,0,,ALB_0399189,ALB,generated.photos_v3_0399189.png
images/face_morphing_ALB_0399189.png,1,face_morphing,1,face_morphing,ALB_0399189,ALB,generated.photos_v3_0399189.png
images/real_ALB_0676030.png,0,real,0,,ALB_0676030,ALB,generated.photos_v3_0676030.png
images/face_morphing_ALB_0676030.png,1,face_morphing,1,face_morphing,ALB_0676030,ALB,generated.photos_v3_0676030.png
images/real_ALB_0619029.png,0,real,0,,ALB_0619029,ALB,generated.photos_v3_0619029.png
images/face_morphing_ALB_0619029.png,1,face_morphing,1,face_morphing,ALB_0619029,ALB,generated.photos_v3_0619029.png
images/real_ALB_0839559.png,0,real,0,,ALB_0839559,ALB,generated.photos_v3_0839559.png
images/face_morphing_ALB_0839559.png,1,face_morphing,1,face_morphing,ALB_0839559,ALB,generated.photos_v3_0839559.png
images/real_ALB_0722257.png,0,real,0,,ALB_0722257,ALB,generated.photos_v3_0722257.png
images/face_morphing_ALB_0722257.png,1,face_morphing,1,face_morphing,ALB_0722257,ALB,generated.photos_v3_0722257.png
images/real_ALB_0127470.png,0,real,0,,ALB_0127470,ALB,generated.photos_v3_0127470.png
images/face_morphing_ALB_0127470.png,1,face_morphing,1,face_morphing,ALB_0127470,ALB,generated.photos_v3_0127470.png
images/real_ALB_0301666.png,0,real,0,,ALB_0301666,ALB,generated.photos_v3_0301666.png
images/face_morphing_ALB_0301666.png,1,face_morphing,1,face_morphing,ALB_0301666,ALB,generated.photos_v3_0301666.png
images/real_ALB_0318418.png,0,real,0,,ALB_0318418,ALB,generated.photos_v3_0318418.png
images/face_morphing_ALB_0318418.png,1,face_morphing,1,face_morphing,ALB_0318418,ALB,generated.photos_v3_0318418.png
images/real_ALB_0330257.png,0,real,0,,ALB_0330257,ALB,generated.photos_v3_0330257.png
images/face_morphing_ALB_0330257.png,1,face_morphing,1,face_morphing,ALB_0330257,ALB,generated.photos_v3_0330257.png
images/real_ALB_0956288.png,0,real,0,,ALB_0956288,ALB,generated.photos_v3_0956288.png
images/face_morphing_ALB_0956288.png,1,face_morphing,1,face_morphing,ALB_0956288,ALB,generated.photos_v3_0956288.png
images/real_ALB_0182592.png,0,real,0,,ALB_0182592,ALB,generated.photos_v3_0182592.png
images/face_morphing_ALB_0182592.png,1,face_morphing,1,face_morphing,ALB_0182592,ALB,generated.photos_v3_0182592.png
images/real_ALB_0805623.png,0,real,0,,ALB_0805623,ALB,generated.photos_v3_0805623.png
images/face_morphing_ALB_0805623.png,1,face_morphing,1,face_morphing,ALB_0805623,ALB,generated.photos_v3_0805623.png
images/real_ALB_0258468.png,0,real,0,,ALB_0258468,ALB,generated.photos_v3_0258468.png
images/face_morphing_ALB_0258468.png,1,face_morphing,1,face_morphing,ALB_0258468,ALB,generated.photos_v3_0258468.png
images/real_ALB_0146924.png,0,real,0,,ALB_0146924,ALB,generated.photos_v3_0146924.png
images/face_morphing_ALB_0146924.png,1,face_morphing,1,face_morphing,ALB_0146924,ALB,generated.photos_v3_0146924.png
images/real_ALB_0010678.png,0,real,0,,ALB_0010678,ALB,generated.photos_v3_0010678.png
images/face_morphing_ALB_0010678.png,1,face_morphing,1,face_morphing,ALB_0010678,ALB,generated.photos_v3_0010678.png
images/real_ALB_0615725.png,0,real,0,,ALB_0615725,ALB,generated.photos_v3_0615725.png
images/face_morphing_ALB_0615725.png,1,face_morphing,1,face_morphing,ALB_0615725,ALB,generated.photos_v3_0615725.png
images/real_ALB_0429675.png,0,real,0,,ALB_0429675,ALB,generated.photos_v3_0429675.png
images/face_morphing_ALB_0429675.png,1,face_morphing,1,face_morphing,ALB_0429675,ALB,generated.photos_v3_0429675.png
images/real_ALB_0524571.png,0,real,0,,ALB_0524571,ALB,generated.photos_v3_0524571_0729280_0090337.png
images/face_morphing_ALB_0524571.png,1,face_morphing,1,face_morphing,ALB_0524571,ALB,generated.photos_v3_0524571_0729280_0090337.png
images/real_ALB_0053062.png,0,real,0,,ALB_0053062,ALB,generated.photos_v3_0053062.png
images/face_morphing_ALB_0053062.png,1,face_morphing,1,face_morphing,ALB_0053062,ALB,generated.photos_v3_0053062.png
images/real_ALB_0459568.png,0,real,0,,ALB_0459568,ALB,generated.photos_v3_0459568.png
images/face_morphing_ALB_0459568.png,1,face_morphing,1,face_morphing,ALB_0459568,ALB,generated.photos_v3_0459568.png
images/real_ALB_0768315.png,0,real,0,,ALB_0768315,ALB,generated.photos_v3_0768315.png
images/face_morphing_ALB_0768315.png,1,face_morphing,1,face_morphing,ALB_0768315,ALB,generated.photos_v3_0768315.png
images/real_ALB_0839318.png,0,real,0,,ALB_0839318,ALB,generated.photos_v3_0839318.png
images/face_morphing_ALB_0839318.png,1,face_morphing,1,face_morphing,ALB_0839318,ALB,generated.photos_v3_0839318.png
images/real_ALB_0347395.png,0,real,0,,ALB_0347395,ALB,generated.photos_v3_0347395.png
images/face_morphing_ALB_0347395.png,1,face_morphing,1,face_morphing,ALB_0347395,ALB,generated.photos_v3_0347395.png
images/real_ALB_0485796.png,0,real,0,,ALB_0485796,ALB,generated.photos_v3_0485796_0211370_0685183.png
images/face_morphing_ALB_0485796.png,1,face_morphing,1,face_morphing,ALB_0485796,ALB,generated.photos_v3_0485796_0211370_0685183.png
images/real_ALB_0052809.png,0,real,0,,ALB_0052809,ALB,generated.photos_v3_0052809.png
images/face_morphing_ALB_0052809.png,1,face_morphing,1,face_morphing,ALB_0052809,ALB,generated.photos_v3_0052809.png
images/real_ALB_0122863.png,0,real,0,,ALB_0122863,ALB,generated.photos_v3_0122863.png
images/face_morphing_ALB_0122863.png,1,face_morphing,1,face_morphing,ALB_0122863,ALB,generated.photos_v3_0122863.png
images/real_ALB_0871485.png,0,real,0,,ALB_0871485,ALB,generated.photos_v3_0871485.png
images/face_morphing_ALB_0871485.png,1,face_morphing,1,face_morphing,ALB_0871485,ALB,generated.photos_v3_0871485.png
images/real_ALB_0776293.png,0,real,0,,ALB_0776293,ALB,generated.photos_v3_0776293_0798914_0350195.png
images/face_morphing_ALB_0776293.png,1,face_morphing,1,face_morphing,ALB_0776293,ALB,generated.photos_v3_0776293_0798914_0350195.png
images/real_ALB_0724458.png,0,real,0,,ALB_0724458,ALB,generated.photos_v3_0724458.png
images/face_morphing_ALB_0724458.png,1,face_morphing,1,face_morphing,ALB_0724458,ALB,generated.photos_v3_0724458.png
images/real_ALB_0943967.png,0,real,0,,ALB_0943967,ALB,generated.photos_v3_0943967_0949600_0889174.png
images/face_morphing_ALB_0943967.png,1,face_morphing,1,face_morphing,ALB_0943967,ALB,generated.photos_v3_0943967_0949600_0889174.png
images/real_ALB_0492845.png,0,real,0,,ALB_0492845,ALB,generated.photos_v3_0492845.png
images/face_morphing_ALB_0492845.png,1,face_morphing,1,face_morphing,ALB_0492845,ALB,generated.photos_v3_0492845.png
images/real_ALB_0294246.png,0,real,0,,ALB_0294246,ALB,generated.photos_v3_0294246.png
images/face_morphing_ALB_0294246.png,1,face_morphing,1,face_morphing,ALB_0294246,ALB,generated.photos_v3_0294246.png
images/real_ALB_0765027.png,0,real,0,,ALB_0765027,ALB,generated.photos_v3_0765027.png
images/face_morphing_ALB_0765027.png,1,face_morphing,1,face_morphing,ALB_0765027,ALB,generated.photos_v3_0765027.png
images/real_ALB_0072123.png,0,real,0,,ALB_0072123,ALB,generated.photos_v3_0072123.png
images/face_morphing_ALB_0072123.png,1,face_morphing,1,face_morphing,ALB_0072123,ALB,generated.photos_v3_0072123.png
images/real_ALB_0497365.png,0,real,0,,ALB_0497365,ALB,generated.photos_v3_0497365.png
images/face_morphing_ALB_0497365.png,1,face_morphing,1,face_morphing,ALB_0497365,ALB,generated.photos_v3_0497365.png
images/real_ALB_0547671.png,0,real,0,,ALB_0547671,ALB,generated.photos_v3_0547671.png
images/face_morphing_ALB_0547671.png,1,face_morphing,1,face_morphing,ALB_0547671,ALB,generated.photos_v3_0547671.png
images/real_ALB_0657205.png,0,real,0,,ALB_0657205,ALB,generated.photos_v3_0657205.png
images/face_morphing_ALB_0657205.png,1,face_morphing,1,face_morphing,ALB_0657205,ALB,generated.photos_v3_0657205.png
images/real_ALB_0666466.png,0,real,0,,ALB_0666466,ALB,generated.photos_v3_0666466.png
images/face_morphing_ALB_0666466.png,1,face_morphing,1,face_morphing,ALB_0666466,ALB,generated.photos_v3_0666466.png
images/real_ALB_0976236.png,0,real,0,,ALB_0976236,ALB,generated.photos_v3_0976236.png
images/face_morphing_ALB_0976236.png,1,face_morphing,1,face_morphing,ALB_0976236,ALB,generated.photos_v3_0976236.png
images/real_ALB_0025331.png,0,real,0,,ALB_0025331,ALB,generated.photos_v3_0025331.png
images/face_morphing_ALB_0025331.png,1,face_morphing,1,face_morphing,ALB_0025331,ALB,generated.photos_v3_0025331.png
images/real_ALB_0802708.png,0,real,0,,ALB_0802708,ALB,generated.photos_v3_0802708.png
images/face_morphing_ALB_0802708.png,1,face_morphing,1,face_morphing,ALB_0802708,ALB,generated.photos_v3_0802708.png
images/real_ALB_0122114.png,0,real,0,,ALB_0122114,ALB,generated.photos_v3_0122114.png
images/face_morphing_ALB_0122114.png,1,face_morphing,1,face_morphing,ALB_0122114,ALB,generated.photos_v3_0122114.png
images/real_ALB_0025056.png,0,real,0,,ALB_0025056,ALB,generated.photos_v3_0025056.png
images/face_morphing_ALB_0025056.png,1,face_morphing,1,face_morphing,ALB_0025056,ALB,generated.photos_v3_0025056.png
images/real_ALB_0930600.png,0,real,0,,ALB_0930600,ALB,generated.photos_v3_0930600.png
images/face_morphing_ALB_0930600.png,1,face_morphing,1,face_morphing,ALB_0930600,ALB,generated.photos_v3_0930600.png
images/real_ALB_0295495.png,0,real,0,,ALB_0295495,ALB,generated.photos_v3_0295495.png
images/face_morphing_ALB_0295495.png,1,face_morphing,1,face_morphing,ALB_0295495,ALB,generated.photos_v3_0295495.png
images/real_ALB_0146855.png,0,real,0,,ALB_0146855,ALB,generated.photos_v3_0146855.png
images/face_morphing_ALB_0146855.png,1,face_morphing,1,face_morphing,ALB_0146855,ALB,generated.photos_v3_0146855.png
images/real_ALB_0760943.png,0,real,0,,ALB_0760943,ALB,generated.photos_v3_0760943.png
images/face_morphing_ALB_0760943.png,1,face_morphing,1,face_morphing,ALB_0760943,ALB,generated.photos_v3_0760943.png
images/real_ALB_0485447.png,0,real,0,,ALB_0485447,ALB,generated.photos_v3_0485447.png
images/face_morphing_ALB_0485447.png,1,face_morphing,1,face_morphing,ALB_0485447,ALB,generated.photos_v3_0485447.png
images/real_ALB_0912591.png,0,real,0,,ALB_0912591,ALB,generated.photos_v3_0912591_0810342_0812193.png
images/face_morphing_ALB_0912591.png,1,face_morphing,1,face_morphing,ALB_0912591,ALB,generated.photos_v3_0912591_0810342_0812193.png
images/real_ALB_0326663.png,0,real,0,,ALB_0326663,ALB,generated.photos_v3_0326663.png
images/face_morphing_ALB_0326663.png,1,face_morphing,1,face_morphing,ALB_0326663,ALB,generated.photos_v3_0326663.png
images/real_ALB_0172163.png,0,real,0,,ALB_0172163,ALB,generated.photos_v3_0172163.png
images/face_morphing_ALB_0172163.png,1,face_morphing,1,face_morphing,ALB_0172163,ALB,generated.photos_v3_0172163.png
images/real_ALB_0976099.png,0,real,0,,ALB_0976099,ALB,generated.photos_v3_0976099.png
images/face_morphing_ALB_0976099.png,1,face_morphing,1,face_morphing,ALB_0976099,ALB,generated.photos_v3_0976099.png
images/real_ALB_0666615.png,0,real,0,,ALB_0666615,ALB,generated.photos_v3_0666615.png
images/face_morphing_ALB_0666615.png,1,face_morphing,1,face_morphing,ALB_0666615,ALB,generated.photos_v3_0666615.png
images/real_ALB_0190101.png,0,real,0,,ALB_0190101,ALB,generated.photos_v3_0190101.png
images/face_morphing_ALB_0190101.png,1,face_morphing,1,face_morphing,ALB_0190101,ALB,generated.photos_v3_0190101.png
images/real_ALB_0412242.png,0,real,0,,ALB_0412242,ALB,generated.photos_v3_0412242.png
images/face_morphing_ALB_0412242.png,1,face_morphing,1,face_morphing,ALB_0412242,ALB,generated.photos_v3_0412242.png
images/real_ALB_0671152.png,0,real,0,,ALB_0671152,ALB,generated.photos_v3_0671152.png
images/face_morphing_ALB_0671152.png,1,face_morphing,1,face_morphing,ALB_0671152,ALB,generated.photos_v3_0671152.png
images/real_ALB_0882693.png,0,real,0,,ALB_0882693,ALB,generated.photos_v3_0882693.png
images/face_morphing_ALB_0882693.png,1,face_morphing,1,face_morphing,ALB_0882693,ALB,generated.photos_v3_0882693.png
images/real_ALB_0589759.png,0,real,0,,ALB_0589759,ALB,generated.photos_v3_0589759.png
images/face_morphing_ALB_0589759.png,1,face_morphing,1,face_morphing,ALB_0589759,ALB,generated.photos_v3_0589759.png
images/real_ALB_0165668.png,0,real,0,,ALB_0165668,ALB,generated.photos_v3_0165668.png
images/face_morphing_ALB_0165668.png,1,face_morphing,1,face_morphing,ALB_0165668,ALB,generated.photos_v3_0165668.png
images/real_ALB_0923344.png,0,real,0,,ALB_0923344,ALB,generated.photos_v3_0923344.png
images/face_morphing_ALB_0923344.png,1,face_morphing,1,face_morphing,ALB_0923344,ALB,generated.photos_v3_0923344.png
images/real_ALB_0251161.png,0,real,0,,ALB_0251161,ALB,generated.photos_v3_0251161.png
images/face_morphing_ALB_0251161.png,1,face_morphing,1,face_morphing,ALB_0251161,ALB,generated.photos_v3_0251161.png
images/real_ALB_0426166.png,0,real,0,,ALB_0426166,ALB,generated.photos_v3_0426166.png
images/face_morphing_ALB_0426166.png,1,face_morphing,1,face_morphing,ALB_0426166,ALB,generated.photos_v3_0426166.png
images/real_ALB_0129310.png,0,real,0,,ALB_0129310,ALB,generated.photos_v3_0129310.png
images/face_morphing_ALB_0129310.png,1,face_morphing,1,face_morphing,ALB_0129310,ALB,generated.photos_v3_0129310.png
images/real_ALB_0882926.png,0,real,0,,ALB_0882926,ALB,generated.photos_v3_0882926.png
images/face_morphing_ALB_0882926.png,1,face_morphing,1,face_morphing,ALB_0882926,ALB,generated.photos_v3_0882926.png
images/real_ALB_0057283.png,0,real,0,,ALB_0057283,ALB,generated.photos_v3_0057283.png
images/face_morphing_ALB_0057283.png,1,face_morphing,1,face_morphing,ALB_0057283,ALB,generated.photos_v3_0057283.png
images/real_ALB_0153847.png,0,real,0,,ALB_0153847,ALB,generated.photos_v3_0153847.png
images/face_morphing_ALB_0153847.png,1,face_morphing,1,face_morphing,ALB_0153847,ALB,generated.photos_v3_0153847.png
images/real_ALB_0190155.png,0,real,0,,ALB_0190155,ALB,generated.photos_v3_0190155.png
images/face_morphing_ALB_0190155.png,1,face_morphing,1,face_morphing,ALB_0190155,ALB,generated.photos_v3_0190155.png
images/real_ALB_0585289.png,0,real,0,,ALB_0585289,ALB,generated.photos_v3_0585289.png
images/face_morphing_ALB_0585289.png,1,face_morphing,1,face_morphing,ALB_0585289,ALB,generated.photos_v3_0585289.png
images/real_ALB_0493631.png,0,real,0,,ALB_0493631,ALB,generated.photos_v3_0493631.png
images/face_morphing_ALB_0493631.png,1,face_morphing,1,face_morphing,ALB_0493631,ALB,generated.photos_v3_0493631.png
images/real_ALB_0974528.png,0,real,0,,ALB_0974528,ALB,generated.photos_v3_0974528.png
images/face_morphing_ALB_0974528.png,1,face_morphing,1,face_morphing,ALB_0974528,ALB,generated.photos_v3_0974528.png
images/real_ALB_0029079.png,0,real,0,,ALB_0029079,ALB,generated.photos_v3_0029079.png
images/face_morphing_ALB_0029079.png,1,face_morphing,1,face_morphing,ALB_0029079,ALB,generated.photos_v3_0029079.png
images/real_ALB_0792248.png,0,real,0,,ALB_0792248,ALB,generated.photos_v3_0792248_0762294_0734003.png
images/face_morphing_ALB_0792248.png,1,face_morphing,1,face_morphing,ALB_0792248,ALB,generated.photos_v3_0792248_0762294_0734003.png
images/real_ALB_0687352.png,0,real,0,,ALB_0687352,ALB,generated.photos_v3_0687352.png
images/face_morphing_ALB_0687352.png,1,face_morphing,1,face_morphing,ALB_0687352,ALB,generated.photos_v3_0687352.png
images/real_ALB_0825214.png,0,real,0,,ALB_0825214,ALB,generated.photos_v3_0825214.png
images/face_morphing_ALB_0825214.png,1,face_morphing,1,face_morphing,ALB_0825214,ALB,generated.photos_v3_0825214.png
images/real_ALB_0791281.png,0,real,0,,ALB_0791281,ALB,generated.photos_v3_0791281_0118536_0879318.png
images/face_morphing_ALB_0791281.png,1,face_morphing,1,face_morphing,ALB_0791281,ALB,generated.photos_v3_0791281_0118536_0879318.png
images/real_ALB_0228803.png,0,real,0,,ALB_0228803,ALB,generated.photos_v3_0228803.png
images/face_morphing_ALB_0228803.png,1,face_morphing,1,face_morphing,ALB_0228803,ALB,generated.photos_v3_0228803.png
images/real_ALB_0303081.png,0,real,0,,ALB_0303081,ALB,generated.photos_v3_0303081_0773385_0639907.png
images/face_morphing_ALB_0303081.png,1,face_morphing,1,face_morphing,ALB_0303081,ALB,generated.photos_v3_0303081_0773385_0639907.png
images/real_ALB_0306872.png,0,real,0,,ALB_0306872,ALB,generated.photos_v3_0306872.png
images/face_morphing_ALB_0306872.png,1,face_morphing,1,face_morphing,ALB_0306872,ALB,generated.photos_v3_0306872.png
images/real_ALB_0046640.png,0,real,0,,ALB_0046640,ALB,generated.photos_v3_0046640.png
images/face_morphing_ALB_0046640.png,1,face_morphing,1,face_morphing,ALB_0046640,ALB,generated.photos_v3_0046640.png
images/real_ALB_0687895.png,0,real,0,,ALB_0687895,ALB,generated.photos_v3_0687895.png
images/face_morphing_ALB_0687895.png,1,face_morphing,1,face_morphing,ALB_0687895,ALB,generated.photos_v3_0687895.png
images/real_ALB_0563836.png,0,real,0,,ALB_0563836,ALB,generated.photos_v3_0563836.png
images/face_morphing_ALB_0563836.png,1,face_morphing,1,face_morphing,ALB_0563836,ALB,generated.photos_v3_0563836.png
images/real_ALB_0958907.png,0,real,0,,ALB_0958907,ALB,generated.photos_v3_0958907.png
images/face_morphing_ALB_0958907.png,1,face_morphing,1,face_morphing,ALB_0958907,ALB,generated.photos_v3_0958907.png
images/real_ALB_0142739.png,0,real,0,,ALB_0142739,ALB,generated.photos_v3_0142739_0636182_0835963.png
images/face_morphing_ALB_0142739.png,1,face_morphing,1,face_morphing,ALB_0142739,ALB,generated.photos_v3_0142739_0636182_0835963.png
images/real_ALB_0382416.png,0,real,0,,ALB_0382416,ALB,generated.photos_v3_0382416_0733735_0893796.png
images/face_morphing_ALB_0382416.png,1,face_morphing,1,face_morphing,ALB_0382416,ALB,generated.photos_v3_0382416_0733735_0893796.png
images/real_ALB_0583840.png,0,real,0,,ALB_0583840,ALB,generated.photos_v3_0583840.png
images/face_morphing_ALB_0583840.png,1,face_morphing,1,face_morphing,ALB_0583840,ALB,generated.photos_v3_0583840.png
images/real_ALB_0118694.png,0,real,0,,ALB_0118694,ALB,generated.photos_v3_0118694.png
images/face_morphing_ALB_0118694.png,1,face_morphing,1,face_morphing,ALB_0118694,ALB,generated.photos_v3_0118694.png
images/real_ALB_0150755.png,0,real,0,,ALB_0150755,ALB,generated.photos_v3_0150755.png
images/face_morphing_ALB_0150755.png,1,face_morphing,1,face_morphing,ALB_0150755,ALB,generated.photos_v3_0150755.png
images/real_ALB_0349281.png,0,real,0,,ALB_0349281,ALB,generated.photos_v3_0349281.png
images/face_morphing_ALB_0349281.png,1,face_morphing,1,face_morphing,ALB_0349281,ALB,generated.photos_v3_0349281.png
images/real_ALB_0455810.png,0,real,0,,ALB_0455810,ALB,generated.photos_v3_0455810.png
images/face_morphing_ALB_0455810.png,1,face_morphing,1,face_morphing,ALB_0455810,ALB,generated.photos_v3_0455810.png
images/real_ALB_0878873.png,0,real,0,,ALB_0878873,ALB,generated.photos_v3_0878873.png
images/face_morphing_ALB_0878873.png,1,face_morphing,1,face_morphing,ALB_0878873,ALB,generated.photos_v3_0878873.png
images/real_ALB_0193647.png,0,real,0,,ALB_0193647,ALB,generated.photos_v3_0193647.png
images/face_morphing_ALB_0193647.png,1,face_morphing,1,face_morphing,ALB_0193647,ALB,generated.photos_v3_0193647.png
images/real_ALB_0832292.png,0,real,0,,ALB_0832292,ALB,generated.photos_v3_0832292_0412593_0563962.png
images/face_morphing_ALB_0832292.png,1,face_morphing,1,face_morphing,ALB_0832292,ALB,generated.photos_v3_0832292_0412593_0563962.png
images/real_ALB_0343731.png,0,real,0,,ALB_0343731,ALB,generated.photos_v3_0343731.png
images/face_morphing_ALB_0343731.png,1,face_morphing,1,face_morphing,ALB_0343731,ALB,generated.photos_v3_0343731.png
